match_id,sport,league,home_team,away_team,match_date,home_win_odds,away_win_odds,draw_odds,implied_home,implied_away,implied_draw,win_pct_home_last5,win_pct_away_last5,rest_days_home,rest_days_away,avg_home_odds_last5,avg_away_odds_last5,result
fd_Premier League_Chelsea_Wolves_20250120,soccer,Premier League,Chelsea,Wolves,2025-01-20T00:00:00,1.38,7.16,5.69,0.6967338995167034,0.13428670130349868,0.16897939917979796,0.4,0.2,3.0,3.0,2.3619999999999997,5.904,home_win
fd_Premier League_Bournemouth_Nott'm Forest_20250125,soccer,Premier League,Bournemouth,Nott'm Forest,2025-01-25T00:00:00,2.11,3.45,3.7,0.45832360914133896,0.2803080624023841,0.26136832845627705,0.8,0.2,3.0,3.0,2.052,4.662000000000001,home_win
fd_Premier League_Brighton_Everton_20250125,soccer,Premier League,Brighton,Everton,2025-01-25T00:00:00,1.68,5.5,3.83,0.5733626569840553,0.17513622976967508,0.25150111324626967,0.6,0.2,3.0,3.0,2.548,5.014,away_win
fd_Premier League_Liverpool_Ipswich_20250125,soccer,Premier League,Liverpool,Ipswich,2025-01-25T00:00:00,1.1,21.77,11.75,0.8740148870996125,0.04416244261872181,0.08182267028166584,0.8,0.4,3.0,3.0,1.48,8.486,home_win
fd_Premier League_Southampton_Newcastle_20250125,soccer,Premier League,Southampton,Newcastle,2025-01-25T00:00:00,7.05,1.42,5.17,0.13645496636673365,0.6774700794968115,0.18607495413645497,0.4,0.0,3.0,3.0,8.044,2.3600000000000003,away_win
fd_Premier League_Wolves_Arsenal_20250125,soccer,Premier League,Wolves,Arsenal,2025-01-25T00:00:00,6.86,1.47,4.74,0.14056939501779359,0.6559905100830368,0.20344009489916962,0.6,0.4,3.0,3.0,3.6119999999999997,1.6620000000000001,away_win
fd_Premier League_Man City_Chelsea_20250125,soccer,Premier League,Man City,Chelsea,2025-01-25T00:00:00,2.03,3.36,4.09,0.47607730921260033,0.2876300409826127,0.23629264980478695,0.8,0.6,3.0,3.0,1.55,2.0620000000000003,home_win
fd_Premier League_Crystal Palace_Brentford_20250126,soccer,Premier League,Crystal Palace,Brentford,2025-01-26T00:00:00,2.06,3.59,3.7,0.4693573235713983,0.2693248151969584,0.26131786123164336,0.6,0.4,3.0,3.0,2.57,3.418,away_win
fd_Premier League_Tottenham_Leicester_20250126,soccer,Premier League,Tottenham,Leicester,2025-01-26T00:00:00,1.46,5.94,5.37,0.6589038718952952,0.16195280352982003,0.17914332457488474,0.0,0.0,3.0,3.0,2.154,9.324,away_win
fd_Premier League_Aston Villa_West Ham_20250126,soccer,Premier League,Aston Villa,West Ham,2025-01-26T00:00:00,1.55,5.99,4.46,0.6225493965683978,0.1610937503641096,0.21635685306749253,0.8,0.2,3.0,3.0,2.368,6.144,draw
fd_Premier League_Fulham_Man United_20250126,soccer,Premier League,Fulham,Man United,2025-01-26T00:00:00,2.32,3.18,3.48,0.4173228346456693,0.30446194225721784,0.27821522309711283,0.8,0.2,3.0,3.0,2.788,3.272,away_win
fd_Premier League_Nott'm Forest_Brighton_20250201,soccer,Premier League,Nott'm Forest,Brighton,2025-02-01T00:00:00,2.46,2.99,3.43,0.39370952324282404,0.3239215475509522,0.28236892920622364,0.6,0.0,3.0,3.0,2.592,3.1239999999999997,home_win
fd_Premier League_Bournemouth_Liverpool_20250201,soccer,Premier League,Bournemouth,Liverpool,2025-02-01T00:00:00,4.68,1.68,4.35,0.20569459925017736,0.5730063836254939,0.22129901712432873,0.8,0.2,3.0,3.0,2.052,2.2800000000000002,away_win
fd_Premier League_Everton_Leicester_20250201,soccer,Premier League,Everton,Leicester,2025-02-01T00:00:00,1.81,4.73,3.7,0.5342299743889521,0.20443049759915502,0.26133952801189275,0.6,0.0,3.0,3.0,2.3939999999999997,9.324,home_win
fd_Premier League_Ipswich_Southampton_20250201,soccer,Premier League,Ipswich,Southampton,2025-02-01T00:00:00,2.0,3.78,3.71,0.4835159530820099,0.2558285466042381,0.26065550031375195,0.4,0.4,3.0,3.0,4.529999999999999,8.738,away_win
fd_Premier League_Newcastle_Fulham_20250201,soccer,Premier League,Newcastle,Fulham,2025-02-01T00:00:00,1.71,4.74,4.14,0.563760471610301,0.2033819422897921,0.23285758609990692,1.0,0.2,3.0,3.0,2.3280000000000003,3.9899999999999998,away_win
fd_Premier League_Wolves_Aston Villa_20250201,soccer,Premier League,Wolves,Aston Villa,2025-02-01T00:00:00,3.43,2.17,3.56,0.28215682765320993,0.44598982435507384,0.27185334799171634,0.6,0.2,3.0,3.0,3.6119999999999997,3.232,home_win
fd_Premier League_Brentford_Tottenham_20250202,soccer,Premier League,Brentford,Tottenham,2025-02-02T00:00:00,2.12,3.11,3.88,0.44882018627071735,0.3059481655607463,0.24523164816853635,0.6,0.8,3.0,3.0,3.4219999999999997,3.378,away_win
fd_Premier League_Man United_Crystal Palace_20250202,soccer,Premier League,Man United,Crystal Palace,2025-02-02T00:00:00,1.98,3.83,3.49,0.47977588181031794,0.2480303514319659,0.27219376675771617,0.4,0.0,3.0,3.0,2.2640000000000002,3.79,away_win
fd_Premier League_Arsenal_Man City_20250202,soccer,Premier League,Arsenal,Man City,2025-02-02T00:00:00,1.93,3.85,3.63,0.49188896201943555,0.24658329784350919,0.26152774013705526,0.4,0.2,3.0,3.0,1.6079999999999999,2.162,home_win
fd_Premier League_Chelsea_West Ham_20250203,soccer,Premier League,Chelsea,West Ham,2025-02-03T00:00:00,1.36,7.51,5.92,0.7088068362987054,0.1283591607678082,0.1628340029334864,0.4,0.2,3.0,3.0,2.3619999999999997,6.144,home_win
fd_Premier League_Everton_Liverpool_20250212,soccer,Premier League,Everton,Liverpool,2025-02-12T00:00:00,7.36,1.45,4.73,0.1310291861613616,0.6650860759638769,0.2038847378747614,0.6,0.2,3.0,3.0,2.3939999999999997,2.2800000000000002,draw
fd_Premier League_Brighton_Chelsea_20250214,soccer,Premier League,Brighton,Chelsea,2025-02-14T00:00:00,2.92,2.43,3.65,0.33315053468604333,0.400329037565122,0.26652042774883467,0.6,0.6,3.0,3.0,2.548,2.0620000000000003,home_win
fd_Premier League_Leicester_Arsenal_20250215,soccer,Premier League,Leicester,Arsenal,2025-02-15T00:00:00,9.47,1.34,5.42,0.10189113355780023,0.7200813692480359,0.1780274971941639,0.8,0.4,3.0,3.0,5.442,1.6620000000000001,away_win
fd_Premier League_Aston Villa_Ipswich_20250215,soccer,Premier League,Aston Villa,Ipswich,2025-02-15T00:00:00,1.41,7.6,5.02,0.6819408646163636,0.1265179761985622,0.19154115918507425,0.8,0.4,3.0,3.0,2.368,8.486,draw
fd_Premier League_Fulham_Nott'm Forest_20250215,soccer,Premier League,Fulham,Nott'm Forest,2025-02-15T00:00:00,2.23,3.47,3.38,0.4343266392881081,0.27912057798630574,0.2865527827255861,0.8,0.2,3.0,3.0,2.788,4.662000000000001,home_win
fd_Premier League_Man City_Newcastle_20250215,soccer,Premier League,Man City,Newcastle,2025-02-15T00:00:00,1.99,3.49,4.09,0.4862032202137045,0.27723335479234157,0.23656342499395405,0.8,0.0,3.0,3.0,1.55,2.3600000000000003,home_win
fd_Premier League_Southampton_Bournemouth_20250215,soccer,Premier League,Southampton,Bournemouth,2025-02-15T00:00:00,6.01,1.52,4.65,0.16009168805224044,0.6329941086802401,0.20691420326751933,0.4,0.0,3.0,3.0,8.044,3.526,away_win
fd_Premier League_West Ham_Brentford_20250215,soccer,Premier League,West Ham,Brentford,2025-02-15T00:00:00,2.43,2.83,3.71,0.3978288464088816,0.3415986207680503,0.260572532823068,0.8,0.4,3.0,3.0,3.2399999999999998,3.418,away_win
fd_Premier League_Crystal Palace_Everton_20250215,soccer,Premier League,Crystal Palace,Everton,2025-02-15T00:00:00,1.79,5.17,3.5,0.5383125634030755,0.1863790113136374,0.2753084252832872,0.6,0.2,3.0,3.0,2.57,5.014,away_win
fd_Premier League_Liverpool_Wolves_20250216,soccer,Premier League,Liverpool,Wolves,2025-02-16T00:00:00,1.19,12.7,8.22,0.8074481316247037,0.07565852571916515,0.11689334265613106,0.8,0.2,3.0,3.0,1.48,5.904,home_win
fd_Premier League_Tottenham_Man United_20250216,soccer,Premier League,Tottenham,Man United,2025-02-16T00:00:00,2.46,2.73,3.84,0.39343376342633246,0.35452273187867317,0.25204350469499426,0.0,0.2,3.0,3.0,2.154,3.272,home_win
fd_Premier League_Aston Villa_Liverpool_20250219,soccer,Premier League,Aston Villa,Liverpool,2025-02-19T00:00:00,4.02,1.85,4.09,0.24062419503073593,0.5228698724451666,0.2365059325240974,0.8,0.2,3.0,3.0,2.368,2.2800000000000002,draw
fd_Premier League_Leicester_Brentford_20250221,soccer,Premier League,Leicester,Brentford,2025-02-21T00:00:00,3.79,1.97,3.87,0.25620095774174584,0.49289422834579527,0.25090481391245906,0.8,0.4,3.0,3.0,5.442,3.418,away_win
fd_Premier League_Everton_Man United_20250222,soccer,Premier League,Everton,Man United,2025-02-22T00:00:00,2.58,2.98,3.23,0.3753002277051686,0.32492435821454196,0.29977541408028946,0.6,0.2,3.0,3.0,2.3939999999999997,3.272,draw
fd_Premier League_Arsenal_West Ham_20250222,soccer,Premier League,Arsenal,West Ham,2025-02-22T00:00:00,1.25,11.04,6.42,0.7645676782975088,0.0865678983579607,0.1488644233445305,0.4,0.2,3.0,3.0,1.6079999999999999,6.144,away_win
fd_Premier League_Bournemouth_Wolves_20250222,soccer,Premier League,Bournemouth,Wolves,2025-02-22T00:00:00,1.57,5.58,4.52,0.6139839235027483,0.17275174908589871,0.21326432741135284,0.8,0.2,3.0,3.0,2.052,5.904,away_win
fd_Premier League_Fulham_Crystal Palace_20250222,soccer,Premier League,Fulham,Crystal Palace,2025-02-22T00:00:00,2.04,3.84,3.52,0.4737550471063257,0.25168236877523553,0.2745625841184388,0.8,0.0,3.0,3.0,2.788,3.79,away_win
fd_Premier League_Ipswich_Tottenham_20250222,soccer,Premier League,Ipswich,Tottenham,2025-02-22T00:00:00,3.92,1.89,3.96,0.24606462303231147,0.5103562551781275,0.24357912178956087,0.4,0.8,3.0,3.0,4.529999999999999,3.378,away_win
fd_Premier League_Southampton_Brighton_20250222,soccer,Premier League,Southampton,Brighton,2025-02-22T00:00:00,5.56,1.57,4.53,0.17334704751133984,0.6138914548809231,0.21276149760773716,0.4,0.0,3.0,3.0,8.044,3.1239999999999997,away_win
fd_Premier League_Aston Villa_Chelsea_20250222,soccer,Premier League,Aston Villa,Chelsea,2025-02-22T00:00:00,2.62,2.58,3.78,0.36919093263071817,0.3749148230591014,0.2558942443101804,0.8,0.6,3.0,3.0,2.368,2.0620000000000003,home_win
fd_Premier League_Newcastle_Nott'm Forest_20250223,soccer,Premier League,Newcastle,Nott'm Forest,2025-02-23T00:00:00,1.84,4.1,4.03,0.5248362566783771,0.23553627128980825,0.2396274720318148,1.0,0.2,3.0,3.0,2.3280000000000003,4.662000000000001,home_win
fd_Premier League_Man City_Liverpool_20250223,soccer,Premier League,Man City,Liverpool,2025-02-23T00:00:00,2.95,2.26,3.97,0.328042792323414,0.4281974501566687,0.2437597575199172,0.8,0.2,3.0,3.0,1.55,2.2800000000000002,away_win
fd_Premier League_Brighton_Bournemouth_20250225,soccer,Premier League,Brighton,Bournemouth,2025-02-25T00:00:00,2.06,3.53,3.84,0.4716919415117582,0.2752649856980799,0.25304307279016197,0.6,0.0,3.0,3.0,2.548,3.526,home_win
fd_Premier League_Crystal Palace_Aston Villa_20250225,soccer,Premier League,Crystal Palace,Aston Villa,2025-02-25T00:00:00,2.57,2.89,3.42,0.3786824007202928,0.33675216949866865,0.2845654297810387,0.6,0.2,3.0,3.0,2.57,3.232,home_win
fd_Premier League_Wolves_Fulham_20250225,soccer,Premier League,Wolves,Fulham,2025-02-25T00:00:00,2.74,2.74,3.36,0.3551797040169133,0.3551797040169133,0.28964059196617337,0.6,0.2,3.0,3.0,3.6119999999999997,3.9899999999999998,away_win
fd_Premier League_Chelsea_Southampton_20250225,soccer,Premier League,Chelsea,Southampton,2025-02-25T00:00:00,1.17,14.66,8.97,0.8262798049354277,0.06594456833386428,0.10777562673070794,0.4,0.4,3.0,3.0,2.3619999999999997,8.738,home_win
fd_Premier League_Brentford_Everton_20250226,soccer,Premier League,Brentford,Everton,2025-02-26T00:00:00,2.03,3.64,3.75,0.47641152182942037,0.2656910410202536,0.2578974371503262,0.6,0.2,3.0,3.0,3.4219999999999997,5.014,draw
fd_Premier League_Man United_Ipswich_20250226,soccer,Premier League,Man United,Ipswich,2025-02-26T00:00:00,1.53,5.8,4.69,0.6289232561957102,0.16590561758266148,0.20517112622162825,0.4,0.4,3.0,3.0,2.2640000000000002,8.486,home_win
fd_Premier League_Nott'm Forest_Arsenal_20250226,soccer,Premier League,Nott'm Forest,Arsenal,2025-02-26T00:00:00,4.02,1.99,3.51,0.24007300248497165,0.48497159295959086,0.2749554045554376,0.6,0.4,3.0,3.0,2.592,1.6620000000000001,draw
fd_Premier League_Tottenham_Man City_20250226,soccer,Premier League,Tottenham,Man City,2025-02-26T00:00:00,3.23,2.07,4.15,0.2995178009211641,0.46736352510886964,0.23311867396996624,0.0,0.2,3.0,3.0,2.154,2.162,away_win
fd_Premier League_Liverpool_Newcastle_20250226,soccer,Premier League,Liverpool,Newcastle,2025-02-26T00:00:00,1.53,5.67,4.86,0.6310517529215358,0.1702838063439065,0.19866444073455755,0.8,0.0,3.0,3.0,1.48,2.3600000000000003,home_win
fd_Premier League_West Ham_Leicester_20250227,soccer,Premier League,West Ham,Leicester,2025-02-27T00:00:00,1.63,5.34,4.21,0.5908709810528309,0.1803594942165008,0.22876952473066847,0.8,0.0,3.0,3.0,3.2399999999999998,9.324,home_win
fd_Premier League_Nott'm Forest_Man City_20250308,soccer,Premier League,Nott'm Forest,Man City,2025-03-08T00:00:00,3.93,1.89,3.95,0.24544082691416227,0.5103610845357979,0.2441980885500399,0.6,0.2,3.0,3.0,2.592,2.162,home_win
fd_Premier League_Brighton_Fulham_20250308,soccer,Premier League,Brighton,Fulham,2025-03-08T00:00:00,2.0,3.86,3.64,0.4836559909674222,0.25059895905047785,0.2657450499821001,0.6,0.2,3.0,3.0,2.548,3.9899999999999998,home_win
fd_Premier League_Crystal Palace_Ipswich_20250308,soccer,Premier League,Crystal Palace,Ipswich,2025-03-08T00:00:00,1.5,6.67,4.56,0.6435690073254027,0.14473066131755685,0.2117003313570404,0.6,0.4,3.0,3.0,2.57,8.486,home_win
fd_Premier League_Liverpool_Southampton_20250308,soccer,Premier League,Liverpool,Southampton,2025-03-08T00:00:00,1.12,18.75,10.6,0.8580791116560602,0.051255925602922005,0.0906649627410177,0.8,0.4,3.0,3.0,1.48,8.738,home_win
fd_Premier League_Brentford_Aston Villa_20250308,soccer,Premier League,Brentford,Aston Villa,2025-03-08T00:00:00,2.27,3.01,3.82,0.4258229854493876,0.3211356069668139,0.2530414075837984,0.6,0.2,3.0,3.0,3.4219999999999997,3.232,away_win
fd_Premier League_Wolves_Everton_20250308,soccer,Premier League,Wolves,Everton,2025-03-08T00:00:00,2.68,2.92,3.15,0.3611931389796431,0.3315060316662478,0.3073008293541091,0.6,0.2,3.0,3.0,3.6119999999999997,5.014,draw
fd_Premier League_Chelsea_Leicester_20250309,soccer,Premier League,Chelsea,Leicester,2025-03-09T00:00:00,1.2,11.42,8.05,0.7973546120820504,0.08378507307342035,0.11886031484452923,0.4,0.0,3.0,3.0,2.3619999999999997,9.324,home_win
fd_Premier League_Tottenham_Bournemouth_20250309,soccer,Premier League,Tottenham,Bournemouth,2025-03-09T00:00:00,2.73,2.42,3.95,0.35470572301115805,0.4001432329836618,0.2451510440051801,0.0,0.0,3.0,3.0,2.154,3.526,draw
fd_Premier League_Man United_Arsenal_20250309,soccer,Premier League,Man United,Arsenal,2025-03-09T00:00:00,5.61,1.71,3.65,0.17188958748151392,0.5639184712112825,0.2641919413072036,0.4,0.4,3.0,3.0,2.2640000000000002,1.6620000000000001,draw
fd_Premier League_West Ham_Newcastle_20250310,soccer,Premier League,West Ham,Newcastle,2025-03-10T00:00:00,3.3,2.2,3.62,0.2931174089068826,0.4396761133603239,0.26720647773279355,0.8,0.0,3.0,3.0,3.2399999999999998,2.3600000000000003,away_win
fd_Premier League_Everton_West Ham_20250315,soccer,Premier League,Everton,West Ham,2025-03-15T00:00:00,2.11,3.9,3.3,0.458627325208467,0.248129142612786,0.2932435321787471,0.6,0.2,3.0,3.0,2.3939999999999997,6.144,draw
fd_Premier League_Ipswich_Nott'm Forest_20250315,soccer,Premier League,Ipswich,Nott'm Forest,2025-03-15T00:00:00,3.88,1.99,3.64,0.2490236523652366,0.48553355335533555,0.26544279427942796,0.4,0.2,3.0,3.0,4.529999999999999,4.662000000000001,away_win
fd_Premier League_Man City_Brighton_20250315,soccer,Premier League,Man City,Brighton,2025-03-15T00:00:00,1.67,4.62,4.55,0.5785346870364306,0.20912401024909935,0.21234130271447013,0.8,0.0,3.0,3.0,1.55,3.1239999999999997,draw
fd_Premier League_Southampton_Wolves_20250315,soccer,Premier League,Southampton,Wolves,2025-03-15T00:00:00,3.67,2.08,3.56,0.2634822585006903,0.4648941772584294,0.2716235642408802,0.4,0.2,3.0,3.0,8.044,5.904,away_win
fd_Premier League_Bournemouth_Brentford_20250315,soccer,Premier League,Bournemouth,Brentford,2025-03-15T00:00:00,1.77,4.29,4.21,0.5455492827562458,0.2250867670113182,0.2293639502324359,0.8,0.4,3.0,3.0,2.052,3.418,away_win
fd_Premier League_Arsenal_Chelsea_20250316,soccer,Premier League,Arsenal,Chelsea,2025-03-16T00:00:00,1.81,4.55,3.78,0.532867769849704,0.21197596998416793,0.2551562601661281,0.4,0.6,3.0,3.0,1.6079999999999999,2.0620000000000003,home_win
fd_Premier League_Fulham_Tottenham_20250316,soccer,Premier League,Fulham,Tottenham,2025-03-16T00:00:00,2.03,3.53,3.88,0.4765838399092513,0.2740694603444136,0.24934669974633508,0.8,0.8,3.0,3.0,2.788,3.378,home_win
fd_Premier League_Leicester_Man United_20250316,soccer,Premier League,Leicester,Man United,2025-03-16T00:00:00,4.21,1.85,3.86,0.22902428151288806,0.5211849865779775,0.2497907319091344,0.8,0.2,3.0,3.0,5.442,3.272,away_win
fd_Premier League_Arsenal_Fulham_20250401,soccer,Premier League,Arsenal,Fulham,2025-04-01T00:00:00,1.5,7.79,4.21,0.6456406914731307,0.12432105740817664,0.2300382511186927,0.4,0.2,3.0,3.0,1.6079999999999999,3.9899999999999998,home_win
fd_Premier League_Wolves_West Ham_20250401,soccer,Premier League,Wolves,West Ham,2025-04-01T00:00:00,2.62,2.96,3.25,0.37156916516674254,0.32888892322191404,0.2995419116113433,0.6,0.2,3.0,3.0,3.6119999999999997,6.144,home_win
fd_Premier League_Nott'm Forest_Man United_20250401,soccer,Premier League,Nott'm Forest,Man United,2025-04-01T00:00:00,2.36,3.19,3.44,0.412225210740635,0.3049691214256735,0.28280566783369143,0.6,0.2,3.0,3.0,2.592,3.272,home_win
fd_Premier League_Bournemouth_Ipswich_20250402,soccer,Premier League,Bournemouth,Ipswich,2025-04-02T00:00:00,1.39,7.75,5.33,0.6943755704864958,0.12453961844854568,0.18108481106495855,0.8,0.4,3.0,3.0,2.052,8.486,away_win
fd_Premier League_Brighton_Aston Villa_20250402,soccer,Premier League,Brighton,Aston Villa,2025-04-02T00:00:00,2.11,3.33,3.85,0.4583611902625285,0.2904330665026832,0.2512057432347883,0.6,0.2,3.0,3.0,2.548,3.232,away_win
fd_Premier League_Man City_Leicester_20250402,soccer,Premier League,Man City,Leicester,2025-04-02T00:00:00,1.2,11.84,8.18,0.8012495532582365,0.08120772499238883,0.11754272174937455,0.8,0.0,3.0,3.0,1.55,9.324,home_win
fd_Premier League_Newcastle_Brentford_20250402,soccer,Premier League,Newcastle,Brentford,2025-04-02T00:00:00,1.74,4.31,4.34,0.5541289947980235,0.22370868931521137,0.2221623158867652,1.0,0.4,3.0,3.0,2.3280000000000003,3.418,home_win
fd_Premier League_Southampton_Crystal Palace_20250402,soccer,Premier League,Southampton,Crystal Palace,2025-04-02T00:00:00,5.72,1.63,4.05,0.16887475665816518,0.5926157104814139,0.23850953286042093,0.4,0.0,3.0,3.0,8.044,3.79,draw
fd_Premier League_Liverpool_Everton_20250402,soccer,Premier League,Liverpool,Everton,2025-04-02T00:00:00,1.36,9.2,5.19,0.7092860198697531,0.10485097685031136,0.18586300327993532,0.8,0.2,3.0,3.0,1.48,5.014,home_win
fd_Premier League_Chelsea_Tottenham_20250403,soccer,Premier League,Chelsea,Tottenham,2025-04-03T00:00:00,1.66,4.59,4.58,0.5800123605301785,0.20976481884097958,0.21022282062884198,0.4,0.8,3.0,3.0,2.3619999999999997,3.378,home_win
fd_Premier League_Everton_Arsenal_20250405,soccer,Premier League,Everton,Arsenal,2025-04-05T00:00:00,5.3,1.81,3.39,0.18209633813015827,0.5332102718728391,0.2846933899970026,0.6,0.4,3.0,3.0,2.3939999999999997,1.6620000000000001,draw
fd_Premier League_Crystal Palace_Brighton_20250405,soccer,Premier League,Crystal Palace,Brighton,2025-04-05T00:00:00,2.5,2.9,3.46,0.38690522094547697,0.33353898357368705,0.279555795480836,0.6,0.0,3.0,3.0,2.57,3.1239999999999997,home_win
fd_Premier League_Ipswich_Wolves_20250405,soccer,Premier League,Ipswich,Wolves,2025-04-05T00:00:00,2.78,2.71,3.3,0.3486440968702731,0.357649663948103,0.293706239181624,0.4,0.2,3.0,3.0,4.529999999999999,5.904,away_win
fd_Premier League_West Ham_Bournemouth_20250405,soccer,Premier League,West Ham,Bournemouth,2025-04-05T00:00:00,3.03,2.38,3.53,0.3193392299885589,0.4065537255736696,0.27410704443777156,0.8,0.0,3.0,3.0,3.2399999999999998,3.526,draw
fd_Premier League_Aston Villa_Nott'm Forest_20250405,soccer,Premier League,Aston Villa,Nott'm Forest,2025-04-05T00:00:00,2.0,3.8,3.69,0.48348389766223016,0.2544652092959106,0.2620508930418592,0.8,0.2,3.0,3.0,2.368,4.662000000000001,home_win
fd_Premier League_Brentford_Chelsea_20250406,soccer,Premier League,Brentford,Chelsea,2025-04-06T00:00:00,3.26,2.16,3.8,0.29698671375227953,0.448229947607607,0.25478333864011343,0.6,0.6,3.0,3.0,3.4219999999999997,2.0620000000000003,draw
fd_Premier League_Fulham_Liverpool_20250406,soccer,Premier League,Fulham,Liverpool,2025-04-06T00:00:00,4.27,1.87,3.75,0.22613745932750512,0.5163673536515757,0.25749518702091917,0.8,0.2,3.0,3.0,2.788,2.2800000000000002,home_win
fd_Premier League_Tottenham_Southampton_20250406,soccer,Premier League,Tottenham,Southampton,2025-04-06T00:00:00,1.39,7.33,5.42,0.6915202668008098,0.13113412972075383,0.17734560347843645,0.0,0.4,3.0,3.0,2.154,8.738,home_win
